year,month,day,prcp,tmax(C),tmin(C),tavg(C),srad_lw(w/m2),srad_sw(w/m2),wind_u(m/s),wind_v(m/s),wind(m/s),rel_hum(%),pet(mm/day),pet_gleam(mm/day),aet_gleam(mm/day),evap_canopy(mm/day),evap_surface(mm/day),sm_lvl1(kg/m2),sm_lvl2(kg/m2),sm_lvl3(kg/m2),sm_lvl4(kg/m2)
1980,6,20,12.39,35.5,24.04,29.77,441.34,331.04,3.49,1.34,3.74,72.52,,3.17,2.59,0.81,4.3,31.87,92.31,149.24,502.39
1980,6,21,13.55,34.96,24.81,29.88,439.62,316.43,2.96,2.01,3.58,64.73,,3.22,2.66,0.04,4.28,28.77,91.65,149.37,502.26
1980,6,22,2.17,33.05,24.52,28.78,437.87,298.55,2.94,1.19,3.17,67.77,,3.26,2.51,0.2,3.46,25.8,91.03,149.51,502.17
1980,6,23,3.97,34.14,25.88,30.01,437.03,311.0,3.31,0.37,3.33,56.93,,3.55,2.69,0.12,3.61,22.93,90.45,149.62,502.02
1980,6,24,0.62,34.56,25.77,30.16,438.81,124.43,2.66,0.41,2.69,71.21,,3.68,2.84,0.18,2.08,21.14,89.92,149.74,501.98
1980,6,25,5.37,32.17,25.02,28.6,443.14,211.11,3.11,0.08,3.11,71.06,,3.78,2.99,1.01,2.22,21.91,89.41,149.82,501.83
1980,6,26,30.0,33.5,24.11,28.8,438.56,223.84,3.88,-0.81,3.96,72.96,,3.63,3.02,2.31,1.9,23.38,88.9,149.9,501.77
1980,6,27,18.61,32.99,23.52,28.26,439.19,259.91,3.3,-0.3,3.31,68.98,,3.05,2.52,2.29,2.52,24.65,88.4,149.99,501.63
1980,6,28,12.54,32.56,24.13,28.34,434.22,313.78,4.55,0.62,4.59,58.03,,2.64,2.17,1.09,3.68,23.92,87.89,150.05,501.5
1980,6,29,11.22,32.7,24.06,28.38,437.5,316.78,3.76,1.56,4.07,59.74,,2.82,2.37,0.7,3.25,21.63,87.39,150.11,501.38
1980,6,30,7.85,32.19,24.67,28.43,438.31,292.31,3.69,1.67,4.05,71.7,,1.79,1.59,1.52,2.35,21.28,86.92,150.16,501.28
1980,7,1,24.29,31.0,23.48,27.24,441.54,251.98,4.36,2.43,4.99,63.97,,1.65,1.5,0.77,2.63,20.25,86.44,150.21,501.17
1980,7,2,18.49,29.49,23.14,26.32,438.84,166.58,3.58,3.3,4.87,69.27,,1.03,1.0,0.45,1.8,18.8,86.0,150.26,501.08
1980,7,3,2.82,28.02,23.07,25.54,433.9,211.75,3.84,2.65,4.67,65.01,,1.03,0.9,3.37,1.59,18.35,85.58,150.29,500.98
1980,7,4,0.66,30.47,24.15,27.31,432.77,303.83,3.98,0.38,4.0,58.84,,3.26,2.57,0.61,2.33,17.0,85.12,150.32,500.85
1980,7,5,0.04,32.92,24.59,28.76,438.71,326.78,4.33,-0.64,4.38,52.71,,3.11,2.45,1.75,2.18,15.5,84.69,150.34,500.74
1980,7,6,0.67,33.18,25.03,29.1,445.69,220.18,4.05,0.13,4.05,59.71,,3.32,2.84,1.69,1.89,14.69,84.29,150.36,500.66
1980,7,7,5.81,33.29,24.32,28.8,444.54,264.34,3.55,0.06,3.55,66.21,,2.61,2.21,1.33,1.77,14.92,83.88,150.39,500.55
1980,7,8,26.46,31.87,23.85,27.86,441.0,234.51,3.86,0.16,3.86,70.23,,1.67,1.44,1.77,1.61,16.1,83.49,150.4,500.45
1980,7,9,8.75,30.05,23.72,26.88,439.83,144.11,2.1,0.6,2.18,70.77,,1.76,1.51,0.85,1.4,18.26,83.14,150.41,500.38
1980,7,10,4.53,30.73,24.63,27.68,440.53,254.29,1.76,-0.49,1.83,68.44,,1.67,1.47,0.28,2.0,17.13,82.74,150.43,500.24
1980,7,11,8.99,32.23,23.59,27.91,435.45,265.65,3.33,0.12,3.33,63.98,,1.52,1.36,1.24,1.87,19.08,82.38,150.45,500.17
1980,7,12,3.37,28.66,23.45,26.06,438.82,286.41,2.56,0.82,2.69,59.71,,2.73,2.3,0.7,2.45,18.29,82.02,150.47,500.03
1980,7,13,28.02,30.86,24.0,27.43,436.94,286.44,1.28,0.13,1.29,67.52,,2.41,2.0,0.61,2.0,17.14,81.65,150.47,499.96
1980,7,14,1.03,30.06,24.35,27.2,438.28,259.02,1.48,0.29,1.51,55.81,,2.78,2.27,0.39,2.13,16.45,81.31,150.47,499.86
1980,7,15,12.81,31.3,23.58,27.44,431.37,116.23,1.1,0.76,1.34,90.62,,1.51,1.37,1.09,0.72,18.81,81.06,150.47,499.79
1980,7,16,14.32,28.32,23.25,25.78,431.35,245.13,0.88,-0.38,0.96,65.76,,1.73,1.51,0.58,1.73,18.33,80.72,150.47,499.71
1980,7,17,4.75,29.06,23.95,26.5,427.88,278.29,0.1,-0.49,0.5,68.65,,3.31,2.63,3.13,1.43,18.0,80.36,150.47,499.61
1980,7,18,0.42,33.02,24.75,28.88,427.46,331.6,0.71,-0.83,1.09,63.99,,3.52,2.76,1.78,1.84,17.64,80.03,150.47,499.52
1980,7,19,1.55,33.27,24.64,28.96,432.22,337.63,1.77,-0.35,1.8,59.47,,3.74,3.07,1.34,2.16,15.89,79.71,150.47,499.42
1980,7,20,4.04,33.23,24.19,28.71,434.66,285.14,2.21,-1.45,2.64,64.0,,3.41,2.7,1.01,1.75,14.55,79.37,150.46,499.31
1980,7,21,6.03,32.33,24.57,28.45,437.75,271.39,2.17,-0.66,2.27,70.57,,2.77,2.34,0.75,1.41,13.67,79.03,150.45,499.23
1980,7,22,18.38,32.01,23.71,27.86,435.31,255.48,1.96,-0.39,2.0,72.12,,1.77,1.58,1.34,1.26,13.94,78.72,150.45,499.11
1980,7,23,24.76,29.64,22.38,26.01,430.47,100.74,2.0,-0.47,2.05,78.9,,0.89,0.87,1.54,0.57,14.97,78.54,150.46,499.0
1980,7,24,20.61,28.71,22.3,25.51,429.83,50.34,4.42,-0.14,4.42,93.87,,0.56,0.56,3.03,0.13,30.7,78.55,150.47,499.0
1980,7,25,23.83,27.87,22.2,25.04,424.7,58.13,3.76,0.35,3.78,94.13,,0.68,0.68,2.78,0.26,42.76,84.06,150.51,499.0
1980,7,26,9.83,26.96,23.17,25.06,425.91,295.32,2.07,-0.1,2.07,91.26,,1.43,1.3,4.12,1.5,42.1,86.78,150.59,498.98
1980,7,27,10.42,27.61,22.85,25.23,430.72,237.98,3.43,0.03,3.43,83.55,,1.2,1.11,0.85,3.19,38.36,87.44,150.65,498.92
1980,7,28,7.66,28.34,22.76,25.55,429.71,254.64,2.57,-0.08,2.57,80.22,,3.47,2.82,0.41,3.33,35.68,87.37,150.72,498.83
1980,7,29,16.47,31.44,23.91,27.68,434.75,201.25,1.67,0.25,1.69,80.13,,2.98,2.57,2.49,2.35,34.26,87.01,150.79,498.73
1980,7,30,39.52,30.31,23.38,26.84,426.61,52.0,1.61,0.54,1.7,95.7,,1.64,1.5,1.64,0.18,41.66,89.96,150.93,498.71
1980,7,31,15.29,27.5,22.98,25.24,430.63,147.17,2.15,-0.12,2.15,82.26,,1.39,1.26,2.29,1.8,39.33,91.04,151.09,498.66
1980,8,1,15.95,29.23,23.02,26.12,434.1,179.8,1.55,-0.3,1.58,90.51,,2.06,1.88,0.36,2.51,38.41,90.9,151.25,498.62
1980,8,2,20.45,29.49,22.42,25.96,426.66,138.68,2.95,-0.6,3.01,95.25,,0.83,0.83,1.46,1.38,42.24,93.68,151.5,498.57
1980,8,3,7.23,26.69,22.56,24.62,427.34,148.54,2.99,2.69,4.02,82.56,,0.81,0.8,1.47,1.98,40.33,95.33,151.88,498.49
1980,8,4,10.22,26.93,22.28,24.6,429.21,250.36,3.28,-0.01,3.28,75.94,,2.81,2.44,1.45,3.17,39.38,96.36,152.36,498.42
1980,8,5,5.76,28.29,22.83,25.56,428.4,262.74,2.18,0.79,2.32,84.92,,2.17,1.94,2.84,2.19,38.47,95.9,152.66,498.4
1980,8,6,15.28,29.64,22.55,26.1,426.76,281.62,3.61,-0.19,3.61,79.81,,2.42,2.17,0.64,3.13,35.99,95.27,152.91,498.32
1980,8,7,15.93,29.32,21.8,25.56,421.44,294.82,2.54,0.1,2.54,74.25,,2.19,1.94,0.08,3.78,32.72,94.41,153.12,498.21
1980,8,8,1.49,28.56,22.77,25.66,419.22,313.48,3.15,-0.27,3.16,72.77,,3.15,2.67,0.82,3.54,29.61,93.58,153.29,498.11
1980,8,9,4.69,30.11,23.52,26.82,433.42,279.97,2.32,0.16,2.33,75.98,,3.38,2.82,0.26,3.13,27.42,92.9,153.43,497.98
1980,8,10,6.5,30.39,23.53,26.96,436.12,249.85,1.75,0.65,1.87,76.86,,2.67,2.32,1.55,2.74,28.72,92.26,153.57,497.9
1980,8,11,8.04,29.91,23.13,26.52,427.57,314.24,2.33,-0.12,2.33,68.67,,3.54,3.02,0.43,3.62,27.8,91.61,153.67,497.83
1980,8,12,0.9,29.63,23.38,26.5,423.88,324.93,1.74,0.19,1.75,65.74,,3.34,2.88,0.08,3.47,24.84,90.99,153.76,497.69
1980,8,13,0.0,31.73,24.14,27.94,428.17,311.34,0.34,-0.12,0.36,74.64,,3.36,2.89,2.59,2.17,24.81,90.49,153.85,497.63
1980,8,14,0.06,31.49,23.88,27.68,435.08,322.16,0.37,-0.49,0.61,72.63,,3.13,2.72,1.9,2.35,24.08,90.01,153.93,497.58
1980,8,15,19.62,32.28,23.9,28.09,434.71,345.45,0.64,0.9,1.1,74.23,,3.18,2.81,0.8,2.86,23.39,89.57,153.98,497.45
1980,8,16,39.33,31.77,23.23,27.5,432.15,288.92,1.67,-0.23,1.69,81.65,,2.65,2.37,4.33,1.27,26.06,89.18,154.06,497.4
1980,8,17,0.86,31.48,23.82,27.65,439.37,150.42,2.31,-1.3,2.65,82.69,,2.66,2.38,2.94,1.05,32.07,88.84,154.13,497.37
1980,8,18,1.14,31.37,24.51,27.94,436.05,123.18,2.35,-1.45,2.76,89.3,,2.64,2.38,1.38,1.06,33.31,88.59,154.21,497.34
1980,8,19,34.24,31.53,24.06,27.8,436.01,85.3,2.67,-0.91,2.82,90.72,,1.69,1.66,1.53,0.65,38.07,89.07,154.3,497.32
1980,8,20,13.68,31.57,23.2,27.38,438.71,47.5,3.51,0.17,3.51,93.08,,1.31,1.3,1.93,0.35,42.11,95.23,154.72,497.32
1980,8,21,6.79,28.22,22.8,25.51,438.21,38.36,3.86,0.88,3.96,93.75,,0.74,0.74,2.27,0.32,41.9,107.62,164.73,497.32
1980,8,22,8.84,28.11,23.04,25.58,431.61,112.33,4.16,0.77,4.23,95.67,,0.8,0.78,2.77,0.56,41.59,110.6,183.78,497.31
1980,8,23,2.22,27.59,22.98,25.28,425.6,99.21,3.35,-0.39,3.37,87.21,,2.94,2.51,1.22,1.25,40.33,109.82,194.25,497.24
1980,8,24,0.05,28.76,23.02,25.89,419.46,322.65,2.96,-0.21,2.97,79.28,,3.23,2.76,1.98,3.04,38.32,107.84,195.33,497.18
1980,8,25,0.52,30.39,23.69,27.04,427.91,323.13,3.42,-0.21,3.43,78.35,,3.58,3.15,0.42,4.31,35.63,105.76,196.04,497.11
1980,8,26,2.33,31.73,23.18,27.46,428.13,213.6,3.96,0.9,4.06,70.57,,2.43,2.11,0.32,3.67,34.23,104.07,196.51,496.98
1980,8,27,1.2,30.52,23.29,26.9,420.32,319.24,4.47,-0.2,4.47,66.51,,2.45,2.12,0.09,4.75,30.98,102.63,196.72,496.93
1980,8,28,0.18,30.51,23.79,27.15,414.04,302.58,3.83,-0.7,3.89,66.95,,3.32,2.85,0.38,3.82,27.95,101.44,196.82,496.79
1980,8,29,0.07,29.68,23.32,26.5,416.65,264.83,3.02,-0.78,3.12,73.35,,2.95,2.52,1.4,2.5,25.76,100.45,196.87,496.73
1980,8,30,0.87,31.43,23.07,27.25,423.64,310.27,2.15,-1.27,2.5,66.39,,2.77,2.37,0.09,3.24,23.6,99.6,196.88,496.66
1980,8,31,0.32,31.35,23.49,27.42,427.79,203.79,0.82,-1.23,1.48,82.76,,3.28,2.92,2.58,1.21,25.52,98.97,197.03,496.58
1980,9,1,1.12,31.42,23.94,27.68,426.59,169.58,2.35,-1.49,2.78,83.99,,3.19,2.84,3.22,0.97,26.71,98.36,197.14,496.56
1980,9,2,7.64,31.09,23.81,27.45,430.48,108.79,3.68,-0.25,3.69,96.44,,2.56,2.44,2.57,0.22,37.82,99.42,197.39,496.56
1980,9,3,39.03,30.05,22.91,26.48,426.26,105.72,4.05,-0.04,4.05,91.19,,0.43,0.43,2.03,0.87,41.01,110.55,205.33,496.53
1980,9,4,26.47,27.3,22.83,25.06,427.97,151.73,3.6,0.37,3.62,92.54,,0.77,0.76,1.7,1.25,41.21,109.95,207.54,496.53
1980,9,5,12.49,28.77,23.38,26.08,431.7,187.8,3.03,-0.67,3.1,85.91,,2.71,2.5,1.27,1.45,40.56,110.0,211.61,496.53
1980,9,6,0.44,30.27,23.87,27.07,421.94,188.61,2.33,-0.86,2.48,86.46,,2.81,2.52,1.91,1.54,40.44,108.7,213.22,496.52
1980,9,7,0.12,30.49,23.93,27.21,411.06,333.18,2.48,-2.53,3.54,74.85,,3.88,3.51,1.54,3.81,37.46,106.64,214.12,496.44
1980,9,8,0.0,31.39,23.34,27.36,408.42,324.0,2.94,-1.83,3.46,71.29,,3.67,3.3,0.65,4.11,34.37,104.66,214.64,496.38
1980,9,9,0.26,31.81,22.52,27.16,412.45,316.72,2.24,-1.63,2.77,74.77,,3.51,3.12,0.05,3.9,31.38,103.11,214.9,496.3
1980,9,10,0.65,30.88,22.3,26.59,425.2,109.2,2.4,-1.77,2.98,85.01,,0.77,0.76,2.18,1.06,31.71,102.04,215.29,496.24
1980,9,11,0.16,29.07,23.08,26.08,431.32,204.18,2.88,-1.65,3.32,89.33,,1.82,1.77,1.62,1.13,36.88,101.09,215.58,496.27
1980,9,12,1.09,29.8,23.6,26.7,429.71,48.26,3.13,-0.24,3.14,95.58,,2.19,2.12,1.67,0.12,42.18,104.61,216.15,496.28
1980,9,13,3.23,29.67,23.01,26.34,426.92,143.26,1.73,-1.0,2.0,95.32,,1.89,1.85,1.18,0.58,41.64,106.98,217.44,496.3
1980,9,14,1.4,29.44,22.95,26.2,428.92,156.48,1.22,-0.82,1.47,92.17,,2.72,2.57,0.83,1.14,40.92,106.4,218.55,496.3
1980,9,15,3.55,30.97,23.31,27.14,429.75,169.6,1.02,-1.41,1.74,94.76,,2.85,2.77,2.44,0.64,41.45,106.43,219.87,496.33
1980,9,16,2.15,31.17,22.61,26.89,429.28,215.34,2.27,-1.11,2.53,89.18,,2.53,2.46,1.29,0.8,41.28,107.52,221.24,496.31
1980,9,17,0.49,30.83,23.36,27.1,433.23,275.36,2.99,0.09,2.99,83.22,,2.74,2.65,0.46,2.97,39.68,106.11,222.24,496.28
1980,9,18,11.93,32.02,24.23,28.12,433.57,283.08,1.62,0.03,1.62,85.85,,2.15,2.1,0.47,3.58,37.11,104.38,222.79,496.22
1980,9,19,12.07,31.16,24.12,27.64,432.67,272.91,1.03,0.15,1.04,84.06,,3.71,3.5,0.82,3.05,35.64,102.88,223.14,496.2
1980,9,20,0.6,31.46,24.3,27.88,420.52,328.56,0.87,0.55,1.03,80.37,,3.45,3.32,0.13,3.65,32.66,101.58,223.25,496.14
1980,9,21,0.5,32.53,24.04,28.28,421.13,299.35,-0.53,0.04,0.53,82.45,,2.83,2.76,1.29,2.3,31.12,100.51,223.26,496.1
1980,9,22,1.39,32.5,23.26,27.88,417.53,326.73,-0.83,0.93,1.25,79.82,,3.12,3.01,0.72,3.05,29.03,99.58,223.15,496.07
1980,9,23,9.83,32.41,23.44,27.92,424.55,141.91,-0.66,1.5,1.64,89.97,,2.82,2.76,2.08,0.73,30.4,98.95,223.3,496.05
1980,9,24,0.0,31.94,23.2,27.57,418.38,262.41,-0.72,1.11,1.32,77.07,,3.87,3.61,0.72,2.37,28.82,98.17,223.13,496.0
1980,9,25,0.0,31.85,23.42,27.64,416.11,279.51,-0.62,0.46,0.77,76.64,,3.79,3.55,0.42,2.68,26.85,97.41,222.84,495.97
1980,9,26,0.0,32.75,23.69,28.22,413.72,321.95,-0.6,0.37,0.7,74.12,,3.82,3.53,0.01,2.94,24.79,96.74,222.53,495.88
1980,9,27,0.0,33.33,23.8,28.56,414.57,305.51,-1.03,0.28,1.07,70.4,,3.79,3.48,1.02,2.64,22.74,96.15,222.24,495.82
1980,9,28,0.0,33.79,23.7,28.74,417.32,324.05,-1.1,-0.21,1.12,68.55,,3.76,3.45,0.03,2.8,20.77,95.62,221.92,495.8
1980,9,29,0.0,34.51,24.5,29.5,416.83,319.3,-0.57,-1.05,1.19,74.14,,3.76,3.48,1.11,2.23,19.27,95.11,221.59,495.69
1980,9,30,1.34,34.15,23.26,28.7,413.12,322.38,-0.9,-0.27,0.94,72.58,,3.46,3.16,0.03,2.3,17.73,94.62,221.23,495.65
1980,10,1,0.0,34.43,23.5,28.96,400.46,326.0,-0.9,-1.23,1.52,67.83,,3.43,3.11,0.01,2.32,16.09,94.16,220.89,495.65
1980,10,2,0.0,34.17,22.48,28.33,388.98,324.06,-1.13,-1.54,1.91,61.9,,3.7,3.35,0.0,2.16,14.59,93.72,220.54,495.57
1980,10,3,0.0,33.74,21.14,27.44,389.28,326.98,-0.69,-1.18,1.37,60.99,,3.8,3.43,0.0,1.97,13.25,93.29,220.18,495.49
1980,10,4,0.0,33.91,21.6,27.76,400.78,251.92,-0.2,-0.57,0.6,54.67,,3.53,3.17,0.0,1.77,12.2,92.85,219.8,495.46
1980,10,5,0.0,34.9,21.23,28.06,387.58,320.08,-0.33,-1.68,1.71,59.98,,3.14,2.82,0.0,1.68,11.13,92.44,219.44,495.4
1980,10,6,0.0,34.89,21.75,28.32,388.2,323.77,-0.61,-1.44,1.56,57.41,,3.7,3.32,0.0,1.49,10.23,92.06,219.08,495.4
1980,10,7,0.0,34.16,21.37,27.76,391.91,322.22,-0.79,0.17,0.81,53.97,,3.61,3.24,0.0,1.39,9.47,91.69,218.75,495.34
1980,10,8,0.0,33.91,21.88,27.89,401.71,318.72,-1.12,-0.02,1.12,57.3,,3.37,3.03,0.0,1.27,8.79,91.34,218.38,495.24
1980,10,9,0.0,33.94,22.52,28.23,404.04,315.89,-1.13,-0.19,1.15,63.68,,3.69,3.31,0.0,1.12,8.2,90.99,218.03,495.2
1980,10,10,0.0,33.62,22.88,28.25,411.18,303.04,-1.06,0.0,1.06,61.63,,3.52,3.16,0.74,1.07,7.7,90.63,217.66,495.15
1980,10,11,0.0,32.75,22.59,27.67,409.05,303.21,-1.08,-0.26,1.11,59.94,,3.53,3.17,0.31,1.04,7.26,90.29,217.29,495.14
1980,10,12,0.0,34.04,22.75,28.4,402.89,313.83,-0.75,-0.88,1.16,52.32,,3.56,3.2,0.01,1.0,6.78,89.95,216.93,495.05
1980,10,13,0.0,34.69,22.98,28.84,397.74,314.86,-0.66,-1.81,1.93,54.77,,3.33,2.98,0.02,1.02,6.35,89.62,216.57,495.02
1980,10,14,0.42,34.35,22.58,28.46,391.53,317.83,-0.27,-2.13,2.15,42.33,,3.29,2.97,0.0,0.95,5.96,89.29,216.19,494.97
1980,10,15,0.0,34.0,20.83,27.42,385.61,314.5,-0.26,-1.37,1.39,42.92,,3.5,3.14,0.0,0.89,5.61,88.94,215.79,494.88
1980,10,16,0.0,33.37,20.15,26.76,372.88,318.29,-1.39,-2.53,2.89,39.7,,3.5,3.13,0.0,0.84,5.28,88.62,215.43,494.84
1980,10,17,0.21,32.94,20.58,26.76,403.17,146.88,-2.19,-0.59,2.27,57.5,,2.98,2.84,0.18,0.85,5.11,88.18,214.95,494.83
1980,10,18,12.68,30.69,21.05,25.87,424.61,80.82,-0.21,-3.03,3.04,89.93,,0.99,0.99,0.64,0.63,5.32,87.86,214.6,494.74
1980,10,19,0.53,26.79,22.18,24.48,418.17,175.2,0.87,-1.67,1.88,79.96,,0.87,0.87,0.84,0.43,5.23,87.54,214.25,494.71
1980,10,20,9.86,28.36,23.0,25.68,421.07,162.27,-0.27,-0.35,0.44,85.54,,1.78,1.76,1.07,0.39,5.83,87.27,213.97,494.7
1980,10,21,0.98,28.97,23.25,26.11,417.96,255.02,-0.57,-0.6,0.83,69.52,,2.15,2.1,0.04,0.74,5.65,86.96,213.59,494.58
1980,10,22,0.14,31.35,21.04,26.2,404.08,296.31,-0.51,-1.02,1.14,53.51,,3.31,3.17,0.03,0.78,5.39,86.64,213.21,494.54
1980,10,23,0.0,31.47,19.68,25.58,373.35,305.97,-1.17,-0.64,1.33,41.81,,3.31,3.16,0.0,0.79,5.1,86.33,212.84,494.5
1980,10,24,0.0,33.57,19.8,26.68,377.18,308.48,-0.77,0.1,0.78,44.0,,3.31,3.13,0.0,0.77,4.85,86.03,212.47,494.42
1980,10,25,0.0,33.71,20.27,26.99,372.97,305.38,-0.65,0.9,1.11,47.57,,3.33,3.12,0.0,0.73,4.61,85.73,212.08,494.36
1980,10,26,0.0,33.55,20.65,27.1,379.49,295.7,-1.63,0.97,1.9,48.92,,3.07,2.88,0.0,0.68,4.41,85.41,211.67,494.32
1980,10,27,0.0,33.0,19.42,26.21,368.94,301.98,-1.37,0.72,1.55,45.49,,3.23,2.98,0.0,0.67,4.22,85.1,211.29,494.28
1980,10,28,0.0,32.43,18.46,25.44,368.72,300.11,-0.78,-1.39,1.59,50.36,,3.24,2.96,0.0,0.66,4.05,84.77,210.86,494.2
1980,10,29,0.0,32.74,19.48,26.11,379.34,298.53,-0.88,-1.75,1.96,52.52,,2.96,2.68,0.0,0.63,3.9,84.45,210.45,494.15
1980,10,30,0.0,32.29,19.69,25.99,372.25,297.84,-0.84,-1.56,1.77,47.63,,3.2,2.87,0.0,0.63,3.75,84.13,210.05,494.04
1980,10,31,0.0,32.2,18.43,25.32,365.59,298.78,-0.74,-1.57,1.74,52.25,,3.16,2.81,0.0,0.61,3.62,83.81,209.63,494.03
1980,11,1,0.0,31.81,18.34,25.08,364.4,298.38,-0.7,-1.03,1.25,50.25,,3.05,2.69,0.0,0.6,3.51,83.5,209.23,493.95
1980,11,2,0.0,31.36,18.08,24.72,359.97,297.35,-0.44,-1.28,1.35,48.9,,3.05,2.64,0.0,0.59,3.39,83.18,208.81,493.86
1980,11,3,0.0,30.94,17.44,24.19,357.61,296.76,-0.77,-1.21,1.43,50.65,,2.99,2.57,0.0,0.57,3.28,82.88,208.43,493.84
1980,11,4,0.0,31.21,17.74,24.48,364.87,294.38,-0.74,-1.11,1.33,46.05,,2.98,2.53,0.0,0.57,3.18,82.59,208.02,493.73
1980,11,5,0.0,31.68,18.06,24.87,359.7,294.48,-0.66,-1.57,1.7,40.96,,3.0,2.51,0.0,0.55,3.07,82.3,207.61,493.65
1980,11,6,0.0,31.94,18.42,25.18,363.78,292.05,-1.31,-0.97,1.63,57.58,,2.99,2.47,0.0,0.53,2.98,82.02,207.23,493.65
1980,11,7,0.0,32.29,19.01,25.65,361.71,291.84,-0.97,-2.06,2.28,40.98,,2.86,2.33,0.0,0.53,2.9,81.74,206.85,493.55
1980,11,8,0.0,31.92,17.69,24.8,355.84,291.33,-1.46,-1.63,2.19,44.13,,2.85,2.28,0.0,0.52,2.82,81.44,206.41,493.45
1980,11,9,0.0,30.91,15.85,23.38,346.31,292.18,-0.64,-1.8,1.91,44.3,,2.77,2.19,0.0,0.53,2.75,81.12,205.99,493.43
1980,11,10,0.0,29.77,15.71,22.74,353.58,290.93,-0.8,-2.07,2.22,43.22,,2.92,2.27,0.0,0.54,2.69,80.81,205.55,493.34
1980,11,11,0.19,30.14,20.2,25.17,407.4,246.13,-1.9,-0.09,1.9,77.95,,2.46,1.97,0.06,0.51,3.44,80.51,205.13,493.24
1980,11,12,0.0,30.75,21.07,25.91,421.6,207.53,-1.68,0.81,1.87,68.26,,2.16,1.82,0.56,0.6,4.13,80.28,204.79,493.23
1980,11,13,0.0,30.21,20.84,25.52,417.96,173.65,-0.19,2.19,2.2,70.66,,0.8,0.7,0.16,0.62,4.08,80.03,204.45,493.23
1980,11,14,0.0,28.94,21.03,24.98,416.91,60.99,-0.41,0.09,0.42,92.47,,1.6,1.24,1.16,0.09,5.84,79.96,204.35,493.19
1980,11,15,0.0,30.13,21.91,26.02,405.23,140.18,-0.79,0.21,0.82,91.19,,2.22,1.79,2.08,0.19,7.36,79.87,204.21,493.15
1980,11,16,0.0,29.87,21.41,25.64,397.78,232.05,-0.86,0.77,1.15,66.96,,2.42,1.83,0.02,0.76,7.1,79.58,203.82,493.09
1980,11,17,0.0,30.44,19.57,25.01,399.84,264.59,-0.84,0.58,1.02,68.35,,2.41,2.01,0.05,0.74,6.8,79.31,203.44,493.05
1980,11,18,0.0,30.66,19.47,25.06,393.54,259.38,-0.46,0.09,0.47,66.23,,2.39,1.82,0.01,0.71,6.53,79.04,203.05,492.95
1980,11,19,0.0,30.92,19.55,25.24,390.63,265.19,-1.2,0.63,1.36,54.62,,2.42,1.78,0.0,0.71,6.24,78.78,202.64,492.88
1980,11,20,0.0,30.87,19.92,25.4,388.93,268.85,-1.38,1.74,2.22,57.62,,2.26,1.63,0.0,0.67,5.98,78.53,202.27,492.87
1980,11,21,0.0,30.82,20.11,25.46,394.45,252.68,-0.84,0.79,1.15,59.81,,2.6,1.85,0.0,0.66,5.73,78.28,201.88,492.74
1980,11,22,0.0,30.81,19.35,25.08,382.03,252.65,-1.23,-0.03,1.23,66.04,,2.48,1.74,0.0,0.63,5.52,78.03,201.51,492.66
1980,11,23,0.0,31.04,18.7,24.87,368.18,256.21,-1.18,-1.9,2.24,47.91,,2.58,1.88,0.23,0.63,5.32,77.75,201.09,492.63
1980,11,24,0.0,30.58,17.3,23.94,342.19,278.49,-0.9,-0.95,1.31,52.39,,2.56,1.75,0.0,0.65,5.12,77.49,200.73,492.56
1980,11,25,0.0,30.06,16.16,23.11,343.42,277.12,-0.17,-1.12,1.13,52.83,,2.54,1.7,0.0,0.61,4.95,77.25,200.34,492.49
1980,11,26,0.0,30.42,14.99,22.7,340.23,278.65,-0.86,-0.2,0.88,54.47,,2.52,1.66,0.0,0.6,4.77,77.0,199.99,492.45
1980,11,27,0.0,29.88,15.04,22.46,346.93,277.01,-1.43,0.2,1.44,59.92,,2.54,1.65,0.0,0.59,4.61,76.76,199.58,492.35
1980,11,28,0.0,29.99,14.75,22.37,341.91,276.76,-1.39,-0.28,1.42,53.23,,2.52,1.6,0.0,0.58,4.46,76.52,199.22,492.27
1980,11,29,0.0,29.76,14.94,22.35,340.16,275.65,-1.28,-1.03,1.64,57.55,,2.48,1.71,0.0,0.57,4.32,76.27,198.84,492.24
1980,11,30,0.0,29.05,14.32,21.68,333.69,272.47,-1.3,0.28,1.33,49.43,,2.48,1.55,0.0,0.6,4.19,76.02,198.45,492.14
1980,12,1,0.0,29.18,14.12,21.65,336.34,268.26,-0.96,-1.62,1.88,49.61,,2.5,1.53,0.0,0.56,4.07,75.78,198.06,492.06
1980,12,2,0.0,28.75,14.66,21.7,341.01,224.97,-0.36,-1.38,1.43,55.38,,2.45,1.46,0.0,0.6,3.96,75.5,197.66,492.01
1980,12,3,0.0,28.46,15.44,21.95,360.75,260.04,-0.2,-2.25,2.26,47.72,,2.4,1.4,0.07,0.59,3.88,75.28,197.33,491.98
1980,12,4,0.0,28.1,16.65,22.38,393.5,100.83,1.14,-1.17,1.63,57.15,,1.36,0.78,0.55,0.31,4.01,75.14,197.1,491.96
1980,12,5,0.0,26.71,18.16,22.44,383.76,153.68,-1.07,-2.29,2.53,54.73,,1.12,0.66,0.06,0.61,3.96,74.9,196.73,491.85
1980,12,6,0.0,25.0,16.88,20.94,348.98,266.87,0.0,-2.4,2.4,40.64,,2.5,1.42,0.0,0.6,3.85,74.65,196.33,491.78
